title,rating,id,imdbid,year
"Evil Cult, The",3,3692,0108624,1993
"Beverly Hillbillies, The",3,3704,0106400,1993
Gypsy,3,3715,0107065,1993
"Remains of the Day, The",1,3761,0107943,1993
Cannibal! The Musical,0,3921,0115819,1993
Indien,0,4337,0107214,1993
Super Mario Bros.,3,4422,0108255,1993
Telling Secrets,3,4555,0108310,1993
Coneheads,3,4636,0106598,1993
Batman: Mask of the Phantasm,0,4877,0106364,1993
Gettysburg,0,4917,0107007,1993
Indian Summer,3,5065,0107212,1993
Dragon: The Bruce Lee Story,3,5083,0106770,1993
RoboCop 3,3,5238,0107978,1993
Body of Evidence,3,5243,0106453,1993
Heidi,3,5285,0107099,1993
Short Cuts,3,5316,0108122,1993
Body Snatchers,3,5521,0106452,1993
Rising Sun,1,5580,0107969,1993
"Firm, The",3,6474,0106918,1993
"Blood In, Blood Out",0,5665,0106469,1993
Bhaji on the Beach,3,5725,0106408,1993
Philadelphia,2,5919,0107818,1993
Sliver,3,6076,0108162,1993
Hot Shots! Part Deux,3,6173,0107144,1993
Farewell My Concubine,0,6215,0106332,1993
True Romance,1,6349,0108399,1993
What&#39;s Eating Gilbert Grape,3,6492,0108550,1993
Matinee,1,6844,0107529,1993
Arctic Blue,1,7055,0106303,1993
Dragon Ball Z: The History of Trunks,1,7209,0142247,1993
Body Bags,1,7272,0106449,1993
"Pelican Brief, The",3,7277,0107798,1993
"Making of &#39;...And God Spoke&#39;, The",1,7418,0107492,1993
In the Name of the Father,2,7514,0107207,1993
What&#39;s Love Got to Do with It,3,7526,0108551,1993
A perfect world,1,7611,0107808,1993
Benny &amp; Joon,1,7619,0106387,1993
Indecent Proposal,0,7642,0107211,1993
In the Line of Fire,1,7667,0107206,1993
Kika,3,7699,0107315,1993
La casa de los esp&iacute;ritus,3,7840,0107151,1993
Poetic Justice,3,8148,0107840,1993
"Man Without a Face, The",1,8552,0107501,1993
Mi vida loca,3,8568,0107566,1993
Heaven &amp; Earth,2,8652,0107096,1993
Six Degrees of Separation,3,8759,0108149,1993
Much Ado About Nothing,1,9033,0107616,1993
Fear of a Black hat,1,9155,0106880,1993
"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney",3,9398,0166222,1993
Last Action Hero,1,9466,0107362,1993
Hard Target,1,9565,0107076,1993
Space Zombie Bingo!!!,0,9735,0314713,1993
Leprechaun,1,10136,0107387,1993
Guilty as sin,2,10205,0107057,1993
Free Willy,1,10763,0106965,1993
So I Married an Axe Murderer,3,10565,0108174,1993
Grumpy Old Men,1,10696,0107050,1993
Teenage Mutant Ninja Turtles III,2,10944,0108308,1993
"Gatica, el mono",1,10967,0106989,1993
A Bronx tale,1,11052,0106489,1993
Falling Down,1,11316,0106856,1993
Fong Sai Yuk,3,11429,0106936,1993
Pulp Fiction,3,91,0110912,1994
"Lion King, The",1,100,0110357,1994
Interview with the Vampire,1,120,0110148,1994
Heisei tanuki gassen pompoko,1,261,0110008,1994
"Shawshank Redemption, The",0,339,0111161,1994
Speed,3,440,0111257,1994
Ace Ventura: Pet Detective,2,441,0109040,1994
Clerks.,1,488,0109445,1994
"Stand, The",3,537,0108941,1994
Heavenly Creatures,3,567,0110005,1994
Drop Zone,2,571,0109676,1994
Timecop,1,574,0111438,1994
Forrest Gump,1,776,0109830,1994
Reality Bites,3,860,0110950,1994
Dumb &amp; Dumber,2,890,0109686,1994
Stargate,1,959,0111282,1994
Little Women,3,960,0110367,1994
"Santa Clause, The",1,1051,0111070,1994
"Return of Jafar, The",0,1066,0107952,1994
"Pagemaster, The",1,1208,0110763,1994
Angels in the Outfield,1,1128,0109127,1994
True Lies,3,1098,0111503,1994
"Client, The",3,1535,0109446,1994
Amateur,3,1571,0109093,1994
Pat and Margaret,3,1734,0124829,1994
"Professional, The",3,1755,0110413,1994
Bad Girls,3,1786,0109198,1994
Go Fish,3,1788,0109913,1994
Naked Gun 33 1/3: The Final Insult,2,1826,0110622,1994
Beverly Hills Cop III,0,1850,0109254,1994
Police Academy: Mission to Moscow,1,1914,0110857,1994
Ed Wood,3,1920,0109707,1994
Eat Drink Man Woman,3,2121,0111797,1994
Muriel&#39;s Wedding,3,2209,0110598,1994
Mina Tannenbaum,3,2210,0110521,1994
Crooklyn,3,2350,0109504,1994
"Shadow, The",0,2535,0111143,1994
Priest,3,2852,0110889,1994
Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,3,4326,0110054,1994
Fear City: A Family-Style Comedy,3,2972,0109440,1994
Blue Sky,3,3004,0109306,1994
J&#39;ai pas sommeil,3,3008,0110171,1994
Trading Mom,3,3044,0111470,1994
"Hudsucker Proxy, The",1,3062,0110074,1994
"Last Seduction, The",1,3104,0110308,1994
Wing Chun,2,3106,0111800,1994
Giorgino,3,3133,0109900,1994
"Fantastic Four, The",1,3162,0109770,1994
I Like It Like That,3,3179,0110091,1994
No Escape,0,3243,0110678,1994
Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),3,3331,0109277,1994
Oleanna,0,3431,0110722,1994
"Adventures of Priscilla, Queen of the Desert, The",3,3501,0109045,1994
Street Fighter,3,3522,0111301,1994
Getting Any?,0,3657,0110524,1994
"Specialist, The",1,3788,0111255,1994
"Crow, The",3,3820,0109506,1994
"Corrina, Corrina",3,3840,0109484,1994
"Swan Princess, The",1,3973,0111333,1994
Chungking Express,1,4056,0109424,1994
"Road to Wellville, The",3,4112,0111001,1994
It&#39;s Pat,3,4421,0110169,1994
Three Colors: White,1,4515,0111507,1994
Sister My Sister,3,4602,0111205,1994
Star Trek Generations,3,4618,0111280,1994
Birds 2: Land&#39;s End,3,4645,0109275,1994
"Mask, The",1,4697,0110475,1994
Felidae,1,4717,0109791,1994
Legends of the Fall,3,4841,0110322,1994
Uncovered,3,4869,0111549,1994
Brainscan,1,4920,0109327,1994
Quiz Show,2,4954,0110932,1994
Color of Night,3,5078,0109456,1994
Frit&auml;nkaren,3,5189,0109849,1994
In the Mouth of Madness,1,5206,0113409,1994
A.P.E.X.,1,5334,0109144,1994
Airheads,1,5341,0109068,1994
Natural Born Killers,3,5459,0110632,1994
"Flintstones, The",3,5738,0109813,1994
Wrony,3,5890,0111751,1994
"Little Rascals, The",2,5909,0110366,1994
New Nightmare,3,6029,0111686,1994
See How They Fall,1,6154,0110958,1994
Four Weddings and a Funeral,3,6451,0109831,1994
Serial Mom,3,6477,0111127,1994
Black Beauty,3,6981,0109279,1994
Dias contados,3,7032,0109699,1994
D2: The Mighty Ducks,1,7160,0109520,1994
Death and the Maiden,0,7211,0109579,1994
I.Q.,0,7263,0110099,1994
Don&#39;t Drink the Water,1,7295,0109644,1994
It Could Happen to You,1,7643,0110167,1994
"Legend of Drunken Master, The",3,7933,0111512,1994
Lakota Woman: Siege at Wounded Knee,3,7935,0110297,1994
Kan du vissla Johanna?,0,7972,0110236,1994
Runaway Daughters,3,8004,0111033,1994
"Secret of Roan Inish, The",3,8446,0111112,1994
Sirens,3,8460,0111201,1994
Jenny&#39;s Wedding,3,8494,3289712,1994
Die gottliche Ordnung,3,8592,5818818,1994
Vive L&#39;Amour,0,8735,0109066,1994
Miracle on 34th Street,3,8990,0110527,1994
Clear and Present Danger,0,9108,0109444,1994
"Next Karate Kid, The",3,9406,0110657,1994
Revenge of the Musketeers,3,9525,0109798,1994
Men of War,1,9768,0110490,1994
Pentathlon,0,9772,0110805,1994
Twilight Zone: Rod Serling&#39;s Lost Classics,2,9780,0111520,1994
Voll normaaal,1,9811,0111640,1994
Picture Bride,3,9814,0114129,1994
Renaissance Man,2,10077,0110971,1994
When a Man Loves a Woman,3,10178,0111693,1994
Satantango,2,10672,0111341,1994
"Ref, The",3,10700,0110955,1994
Clifford,3,10901,0109447,1994
"Usual Suspects, The",1,54,0114814,1995
Se7en,1,69,0114369,1995
Toy Story,1,87,0114709,1995
Hackers,2,97,0113243,1995
Casper,3,106,0112642,1995
Outbreak,3,110,0114069,1995
Die Hard: With a Vengeance,1,147,0112864,1995
Empire Records,3,163,0112950,1995
Billy Madison,1,184,0112508,1995
Braveheart,2,205,0112573,1995
Pocahontas,3,207,0114148,1995
Sense and Sensibility,3,267,0114388,1995
Mimi wo sumaseba (Whisper of the Heart),3,287,0113824,1995
"Bridges of Madison County, The",3,294,0112579,1995
Mallrats,2,489,0113749,1995
Showgirls,3,566,0114436,1995
Tank Girl,3,569,0114614,1995
Cold Comfort Farm,3,637,0112701,1995
How to Make an American Quilt,3,640,0113347,1995
K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),0,659,0113568,1995
Strange Days,3,675,0114558,1995
Clueless,3,749,0112697,1995
Now and Then,3,897,0114011,1995
Circle of Friends,3,905,0112679,1995
When Night is Falling,3,947,0114916,1995
Mortal Kombat,1,955,0113855,1995
Welcome to the Dollhouse,3,974,0114906,1995
Antonia&#39;s Line,3,982,0112379,1995
Four rooms,3,986,0113101,1995
Batman Forever,1,1024,0112462,1995
Balto,2,1031,0112453,1995
While You Were Sleeping,3,1032,0114924,1995
Heat,2,1037,0113277,1995
Aladdin and the King of Thieves,1,1065,0115491,1995
Pride and Prejudice,3,1563,0112130,1995
French Kiss,2,1132,0113117,1995
A Goofy Movie,2,1160,0113198,1995
Gold Diggers: The Secret of Bear Mountain,3,1433,0113188,1995
A little princess,3,1435,0113670,1995
Sabrina,3,1643,0114319,1995
Apollo 13,3,2060,0112384,1995
Boys on the Side,3,2071,0112571,1995
Copycat,3,2100,0112722,1995
"To Wong Foo, Thanks for Everything! Julie Newmar",3,2163,0114682,1995
Casino,2,2220,0112641,1995
Dangerous Minds,3,2882,0112792,1995
Waterworld,2,2303,0114898,1995
Safe,3,2366,0114323,1995
Dolores Claiborne,3,2394,0109642,1995
Butterfly Kiss,3,2422,0112604,1995
Canadian Bacon,1,2573,0109370,1995
"Addiction, The",3,2684,0112288,1995
"Celluloid Closet, The",3,2690,0112651,1995
Rumble in the Bronx (Hung fan kui),1,2835,0113326,1995
Twelve Monkeys,1,2864,0114746,1995
"Net, The",3,2914,0113957,1995
"Incredibly True Adventures of Two Girls in Love, The",3,2931,0113416,1995
Serving in Silence,3,3027,0114395,1995
"Baby-Sitters Club, The",3,3090,0112435,1995
Persuasion,3,3142,0114117,1995
"Pebble and the Penguin, The",2,3267,0114108,1995
Fallen Angels,1,3298,0112913,1995
"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",3,3332,0112513,1995
Mighty Morphin Power Rangers: The Movie,3,3370,0113820,1995
"American President, The",3,3684,0112346,1995
Jumanji,3,3801,0113497,1995
La Haine,0,3877,0113247,1995
Before Sunrise,0,4020,0112471,1995
Species,3,4169,0114508,1995
"Quick and the Dead, The",3,4247,0114214,1995
Assassins,1,4640,0112401,1995
Maborosi,3,4678,0113725,1995
Underground,1,4749,0114787,1995
"Langoliers, The",3,4791,0112040,1995
Congo,0,4902,0112715,1995
Home for the holidays,3,4904,0113321,1995
Dracula: Dead and Loving It,3,5084,0112896,1995
Ringu Kanzenban,1,5199,0235133,1995
Devil in a Blue Dress,1,5317,0112857,1995
"City of Lost Children, The",3,5596,0112682,1995
Dragon Ball Z: Wrath of the Dragon,2,5655,0142243,1995
Ace Ventura: When Nature Calls,0,5710,0112281,1995
Dilwale Dulhania Le Jayenge,3,5728,0112870,1995
Kids,3,5771,0113540,1995
Dead Presidents,3,5812,0112819,1995
First Knight,2,5816,0113071,1995
Higher Learning,3,5823,0113305,1995
GoldenEye,3,6251,0113189,1995
Othello,2,6544,0114057,1995
Desperado,1,6625,0112851,1995
Party Girl,3,6912,0114095,1995
Nadie hablara de nosotras cuando hayamos muerto,3,7073,0113918,1995
Babe,3,7364,0112431,1995
El dia de la bestia,3,7388,0112922,1995
Village of the Damned,3,7547,0114852,1995
Grim,3,7566,0113221,1995
Catnapped! The Movie,3,7568,0114689,1995
Nick of Time,3,7651,0113972,1995
Land and Freedom,1,7663,0114671,1995
La flor de mi secreto,3,7702,0113083,1995
Friday,2,7791,0113118,1995
Tommy Boy,3,7805,0114694,1995
Judge Dredd,3,7892,0113492,1995
Magic in the Water,1,8442,0113737,1995
Dead Man Walking,3,8451,0112818,1995
"Basketball Diaries, The",1,8526,0112461,1995
Total Eclipse,1,8539,0114702,1995
Tall Tale,1,8919,0111359,1995
Leaving Las Vegas,2,8923,0113627,1995
Heavyweights,0,8930,0110006,1995
"Englishman Who Went Up a Hill But Came Down a Mountain, The",0,9064,0112966,1995
Waiting To Exhale,2,9104,0114885,1995
It Takes Two,1,9230,0113442,1995
Rob Roy,0,9588,0114287,1995
Indira,2,9958,0121401,1995
Major Payne,0,10039,0110443,1995
La c&eacute;r&eacute;monie,3,9991,0112769,1995
Les apprentis,1,10069,0112386,1995
True Crime,3,10099,0114736,1995
"Cure, The",1,10179,0112757,1995
Mr. Holland&#39;s Opus,3,10198,0113862,1995
Bad Boys,1,10281,0112442,1995
Grumpier Old Men,3,10697,0113228,1995
Cutthroat Island,1,10715,0112760,1995
Free Willy 2,3,10806,0113114,1995
Crimson Tide,0,10883,0112740,1995
Le hussard sur le toit,3,10992,0113362,1995
Alice in Wonderland,3,11390,0898889,1995
"Rock, The",1,38,0117500,1996
Jane Eyre,3,111,0116684,1996
Spy Hard,1,129,0117723,1996
Trainspotting,2,137,0117951,1996
Bound,3,182,0115736,1996
Matilda,3,369,0117008,1996
Broken Arrow,0,431,0115759,1996
Space Jam,1,435,0117705,1996
Independence Day,3,444,0116629,1996
Mission: Impossible,1,445,0117060,1996
From Dusk Till Dawn,1,448,0116367,1996
"Cable Guy, The",1,449,0115798,1996
"Quest, The",0,525,0117420,1996
Down Periscope,0,535,0116130,1996
Scream,3,649,0117571,1996
Libertarias,3,741,0113649,1996
Harriet the Spy,3,760,0116493,1996
Fire,3,881,0116308,1996
"First Wives Club, The",3,912,0116313,1996
I Shot Andy Warhol,3,970,0116594,1996
Girls Town,3,977,0116418,1996
Foxfire,3,981,0116353,1996
Freeway,3,1010,0116361,1996
DragonHeart,2,1030,0116136,1996
"Hunchback of Notre Dame, The",1,1062,0116583,1996
"Long Kiss Goodnight, The",3,1340,0116908,1996
Love and Other Catastrophes,3,1343,0116931,1996
Secrets &amp; Lies,3,1411,0117589,1996
Hamlet,1,1233,0116477,1996
Ridicule,1,1099,0117477,1996
Muppet Treasure Island,1,1129,0117110,1996
"Craft, The",3,1156,0115963,1996
Escape from L.A.,1,1428,0116225,1996
Fly Away Home,3,1569,0116329,1996
101 Dalmatians,3,1172,0115433,1996
Connie Gomper &amp; the Pack,0,1538,0377683,1996
Homeward Bound II: Lost in San Francisco,1,1087,0116552,1996
Twister,3,1082,0117998,1996
Jingle All the Way,1,1722,0116705,1996
Female Perversions,3,1791,0116293,1996
Striptease,3,1818,0117765,1996
Fargo,2,1852,0116282,1996
"Associate, The",3,1859,0115580,1996
Charlot og Charlotte,3,1874,0115133,1996
Beyond Silence (Jenseits der Stille),3,2106,0116692,1996
Set It Off,3,2154,0117603,1996
Grace of my heart,3,2208,0116442,1996
Emma,3,2221,0116191,1996
"English Patient, The",3,2449,0116209,1996
"Spitfire Grill, The",3,2885,0117718,1996
"Mirror Has Two Faces, The",3,2937,0117057,1996
Pusher,0,2994,0117407,1996
Swallowtail Butterfly,3,3017,0117797,1996
That Thing You Do!,3,3023,0117887,1996
Brassed Off,3,3038,0115744,1996
Walking and Talking,3,3059,0118113,1996
Beautiful Girls,3,3081,0115639,1996
When the Cat&#39;s Away,3,3242,0115856,1996
Mother Night,1,3291,0117093,1996
August,3,3383,0115591,1996
Star Trek: First Contact,3,3402,0117731,1996
"Glimmer Man, The",1,3410,0116421,1996
Hard Eight,0,3526,0119256,1996
"God of Cookery, The",1,3553,0116426,1996
"Frighteners, The",3,3679,0116365,1996
Kids Return,3,3703,0116767,1996
Kingpin,1,3822,0116778,1996
Big Night,3,3966,0115678,1996
James and the Giant Peach,3,3970,0116683,1996
Romeo + Juliet,3,4067,0117509,1996
Fear,3,4353,0116287,1996
Sabrina the Teenage Witch,3,4425,0117534,1996
Three Lives and Only One Death,2,4482,0117968,1996
Mars Attacks!,3,4621,0116996,1996
"Fan, The",1,4778,0116277,1996
Mr. Wrong,3,4822,0117102,1996
Irma Vep,3,4831,0116650,1996
Eye for an Eye,3,4859,0116260,1996
"Truth About Cats &amp; Dogs, The",3,4890,0117979,1996
Chain Reaction,1,4967,0115857,1996
Poison Ivy II,3,4972,0114151,1996
"Birdcage, The",2,4977,0115685,1996
Manny &amp; Lo,3,5125,0116985,1996
Hellraiser: Bloodline,1,5266,0116514,1996
Lone Star,2,5295,0116905,1996
"Preacher&#39;s Wife, The",3,5326,0117372,1996
Welcome to the Discworld,0,5343,0313773,1996
Swingers,2,5413,0117802,1996
Beavis and Butt-Head Do America,1,5493,0115641,1996
Crash,3,5551,0115964,1996
Beautiful Thing,3,5698,0115640,1996
"Daytrippers, The",3,5778,0116041,1996
Waiting for Guffman,3,5786,0118111,1996
"A Jin de gushi / Ah Kam, the Stunt woman",1,5855,0115485,1996
Stealing Beauty,3,5883,0117737,1996
Tenchi Muy&ocirc;! In Love,3,5932,0117876,1996
Basquiat,2,6074,0115632,1996
Va&#39; dove ti porta il cuore,3,6169,0118105,1996
Mystery Science Theater 3000: The Movie,1,6441,0117128,1996
Entertaining Angels: The Dorothy Day Story,3,6536,0116212,1996
Michael,3,6623,0117038,1996
Curdled,3,6738,0115994,1996
La belle verte,3,6754,0115650,1996
Eraser,3,6839,0116213,1996
Twelfth Night or What You Will,3,6943,0117991,1996
"Funeral, The",3,7051,0116378,1996
Sleepers,1,7352,0117665,1996
Un air de famille,3,7598,0118015,1996
Evita,3,7630,0116250,1996
Jack,2,7644,0116669,1996
Primal Fear,1,7658,0117381,1996
Tremors II: Aftershocks,0,7678,0114720,1996
"Crucible, The",3,7932,0115988,1996
Jerry Maguire,2,8008,0116695,1996
Marvin&#39;s Room,3,8057,0116999,1996
Sonic the Hedgehog: The Movie,0,8124,0237765,1996
Last Man Standing,1,8208,0116830,1996
2 Days in the Valley,3,8638,0115438,1996
Tin Cup,3,9065,0117918,1996
"Watermelon Woman, The",3,9088,0118125,1996
Mother,3,9319,0117091,1996
La lengua asesina,3,9457,0116770,1996
Daylight,1,9725,0116040,1996
Barb Wire,1,9782,0115624,1996
Rollergator,3,9790,0207061,1996
Michael Collins,1,10042,0117039,1996
"Phantom, The",3,10098,0117331,1996
"Love, etc.",1,10805,0116932,1996
Courage Under Fire,1,10881,0115956,1996
Happy Gilmore,0,10892,0116483,1996
"Arrival, The",1,11146,0115571,1996
"Substitute, The",1,11170,0117774,1996
A time to kill,1,11249,0117913,1996
Austin Powers: International Man of Mystery,2,5,0118655,1997
"Fifth Element, The",1,22,0119116,1997
"Game, The",1,68,0119174,1997
Murder at 1600,1,70,0119731,1997
Gattaca,1,77,0119177,1997
Men in Black,1,83,0119654,1997
"Devil&#39;s Advocate, The",3,105,0118971,1997
Starship Troopers,3,107,0120201,1997
Alien: Resurrection,3,297,0118583,1997
Conspiracy Theory,2,318,0118883,1997
Mononoke-hime,3,326,0119698,1997
Wilde,3,343,0120514,1997
Titanic,3,345,0120338,1997
Dante's Peak,3,424,0118928,1997
Liar Liar,1,425,0119528,1997
Flubber,2,426,0119137,1997
G.I. Jane,3,524,0119173,1997
Con Air,2,573,0118880,1997
La vita &egrave; bella,0,614,0118799,1997
Good Will Hunting,0,623,0119217,1997
"Postman, The",1,634,0119925,1997
Event Horizon,3,662,0119081,1997
Hercules,3,729,0119282,1997
Romy and Michelle&#39;s High School Reunion,3,754,0120032,1997
Cube,3,792,0123755,1997
Contact,3,904,0118884,1997
Career Girls,1,931,0118818,1997
As Good as It Gets,3,936,0119822,1997
Grosse Pointe Blank,3,1000,0119229,1997
Batman &amp; Robin,2,1026,0118688,1997
Jungle 2 Jungle,2,1054,0119432,1997
For Richer or Poorer,3,1055,0119142,1997
Air Force One,1,1068,0118571,1997
"Winter Guest, The",3,1409,0120521,1997
"Inheritance, The",3,1483,0119369,1997
Wild America,2,1595,0120512,1997
